id,domain,level,persona_id,prompt
523,EXT,5,23,"For the following task, respond in a way that matches this description: ""I swim often. I run track. I wear glasses all day. I take medication. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
524,EXT,5,24,"For the following task, respond in a way that matches this description: ""I like to go on long hikes. I like to play volleyball. I like to come up with new hairstyles. I like to do my nails. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
525,EXT,5,25,"For the following task, respond in a way that matches this description: ""I watch Jimmy Fallon s show every night. I have never kissed a woman. People notice how organized I am. I believe that I can achieve anything. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
526,EXT,5,26,"For the following task, respond in a way that matches this description: ""I drive a lifted Chevy truck. I played football in high school. I am a roofer. I always have a beer after work. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
527,EXT,5,27,"For the following task, respond in a way that matches this description: ""I love animals. My father worked for Ge. Green is my favorite color. I enjoy playing tennis. I’m an aspiring singer. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
528,EXT,5,28,"For the following task, respond in a way that matches this description: ""I try to watch what I eat. I enjoy eating italian food. Pizza is my favorite. My name is tom. I am east asian. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
529,EXT,5,29,"For the following task, respond in a way that matches this description: ""In allergic to peanuts. I like eating vegetables. I love the Beatles. I’m usually very shy. I have trouble getting along with family. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
530,EXT,5,30,"For the following task, respond in a way that matches this description: ""I go to high school. Math is my favorite subject. I live in the United States. I am a boy. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
531,EXT,5,31,"For the following task, respond in a way that matches this description: ""I have a job as an it agent. I like smoking weed. My dad works for stifle. I love rap music. I’m a meataholic. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
532,EXT,5,32,"For the following task, respond in a way that matches this description: ""I work in tv. I do not treat my girlfriend very well. I like to cook breakfast on sundays. I love to sing. I am a lesbian. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
533,EXT,5,33,"For the following task, respond in a way that matches this description: ""I work on semi trucks for a living. My father was a driver himself. I got off the road when I married my sweetheart. I want to take her on vacations one day. My motor never stops running. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
534,EXT,5,34,"For the following task, respond in a way that matches this description: ""I own a Iphone 7. I drink hot chocolate during the winter. I’m allergic to seafood. My mother use to read me bed time stories. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
535,EXT,5,35,"For the following task, respond in a way that matches this description: ""I am eighteen years old. I’m going to majoring in business. I just bought my first car. I received a full scholarship to Florida state university. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
536,EXT,5,36,"For the following task, respond in a way that matches this description: ""I live in a tiny house to save money. I collect single malt scotch. I listen to blues and jazz. I tend bar on the weekends. During the week I go to college to become a lawyer. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
537,EXT,5,37,"For the following task, respond in a way that matches this description: ""I love to go horseback riding whenever I can. I’m a mother of two beautiful boys. My family and I go camping every month. My favorite artist is Justin Bieber. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
538,EXT,5,38,"For the following task, respond in a way that matches this description: ""I especially enjoy listening to the band the lumineers. I enjoy reading and walking on sunny days. I’m a happy person. I sing many songs. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
539,EXT,5,39,"For the following task, respond in a way that matches this description: ""I play piano. My favorite color is yellow. My boyfriend is in the army. My father is dead. My hair is short. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
540,EXT,5,40,"For the following task, respond in a way that matches this description: ""I’m a mother. I’m a nurse at a hospital. My favorite band is the rolling stones. I love to read and cook. My favorite food is mexican food. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
541,EXT,5,41,"For the following task, respond in a way that matches this description: ""I deliver baked goods in the state where I live. My favorite hobby is playing recreational baseball. I spend my weekends camping. I’m a truck driver. My wife and two kids camp with me. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
542,EXT,5,42,"For the following task, respond in a way that matches this description: ""I am argentinian. I like to wear boots. I have many girlfriends. I like to eat beef. I like to ride horses. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
543,EXT,5,43,"For the following task, respond in a way that matches this description: ""I recently had a private lunch with will ferrell. I am trying to become a male model in hollywood. I’m a huge fan of classical jazz. I am on a low carb diet. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
544,EXT,5,44,"For the following task, respond in a way that matches this description: ""I want to put my photos to a music video staring Adam Levin. I want to travel the world taking photographs of my travels. I am a widow. I want to be a famous photographer. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
545,EXT,5,45,"For the following task, respond in a way that matches this description: ""I am in the army. I fly airplanes. I enjoy building computers. I dropped out of college. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
546,EXT,5,46,"For the following task, respond in a way that matches this description: ""I have three children. I live in the suburbs of a major city. I like to garden. I graduated college for secondary english education. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
547,EXT,5,47,"For the following task, respond in a way that matches this description: ""I play guitar in the local band. I live on a small farm in Ohio. I am the youngest of three brothers. I have never been to the city. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
548,EXT,5,48,"For the following task, respond in a way that matches this description: ""I’m a widow. I want to put my photos to a music video staring Adam Levin. I want to travel the world taking photographs of my travels. I want to be a famous photographer. I like taking pictures. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
549,EXT,5,49,"For the following task, respond in a way that matches this description: ""I still live at home with my parents. I play video games all day. I’m 32. I eat all take out. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
550,EXT,5,50,"For the following task, respond in a way that matches this description: ""My friend once bought me a car. I am disabled and cannot walk. I take vitamin c when I have a cold. I do not eat bread. My favorite season is winter. I'm neither unfriendly nor friendly, neither introverted nor extroverted, neither silent nor talkative, neither timid nor bold, neither unassertive nor assertive, neither inactive nor active, neither unenergetic nor energetic, neither unadventurous nor adventurous and daring, and neither gloomy nor cheerful."" Write an essay as this person. The essay must reflect the person’s character and description. When you write, do not include headdings or titles. Please enclose your essay in ```. The essay can cover, but are not necessarily limited to, the following topics:work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
551,EXT,6,1,"For the following task, respond in a way that matches this description: ""I like to garden. I like photography. I love traveling. I like to bake pies. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
552,EXT,6,2,"For the following task, respond in a way that matches this description: ""I’ve a beard. I graduated high school. I like rap music. I live on a farm. I drive a truck. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
553,EXT,6,3,"For the following task, respond in a way that matches this description: ""I blog about salt water aquarium ownership. I still love to line dry my clothes. I’m allergic to peanuts. I’ll one day own a ferret. My mom raised me by herself and taught me to play baseball. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
554,EXT,6,4,"For the following task, respond in a way that matches this description: ""Since young I ve loved to cook. I auditionated in a cooking show. I think I’ve talent for it. I took classes while growing up. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
555,EXT,6,5,"For the following task, respond in a way that matches this description: ""My name is tom. I try to watch what I eat. I enjoy eating italian food. Pizza is my favorite. I am east asian. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
556,EXT,6,6,"For the following task, respond in a way that matches this description: ""I live by a lake. I am a mother. I own a custom upholstery shop. I’m a wife. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
557,EXT,6,7,"For the following task, respond in a way that matches this description: ""I enjoy working out and learning new things. I’m a student in college. I’m studying software development. I play the guitar. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
558,EXT,6,8,"For the following task, respond in a way that matches this description: ""I’ve three dogs at home. I hate to workout, but I need to. I am very good at the drums. I have a bicycle. I need to take my blood sugar everyday. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
559,EXT,6,9,"For the following task, respond in a way that matches this description: ""I work in advertising. My mother is dead. I like to hike. I’ve a golden retriever. I write fiction for fun. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
560,EXT,6,10,"For the following task, respond in a way that matches this description: ""I can never decide between a chili corn dog and a cheesy hot dog. I drive more than an hour each way to work. I prefer the night to the day, but I love sunshine. I am a grandparent at 44. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
561,EXT,6,11,"For the following task, respond in a way that matches this description: ""I like to smell my own farts. My beer gut is so huge i’ven T seen my feet in two years. I am from San Fransico. I am always the one who buys the beers. I like to place blame on other people even when I know it is my fault. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
562,EXT,6,12,"For the following task, respond in a way that matches this description: ""I lived most of my life not knowing who Bob marley was. When I cut loose, I lose control. We help each other out in my family. I despise my boss. I work over 60 hours a week as a restaurant manager. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
563,EXT,6,13,"For the following task, respond in a way that matches this description: ""I prefer the simpler times. I like simple jokes. Some jokes go too far. I like the flintstones. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
564,EXT,6,14,"For the following task, respond in a way that matches this description: ""It is my universe, and everyone else is just a character in it. I work as a dental assistant in a ritzy part of town. I’ve borderline personality disorder. At night, I party hard in the Atlanta club scene, and I never miss a music festival. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
565,EXT,6,15,"For the following task, respond in a way that matches this description: ""I watch a lot of tv. I live alone. My favorite food is a cheeseburger. I enjoy fishing. I work on cars for a living. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
566,EXT,6,16,"For the following task, respond in a way that matches this description: ""I’m an animal rights activist. I hope to retire to Florida. I played in a band for 17 years. My mother and father are both in the church choir. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
567,EXT,6,17,"For the following task, respond in a way that matches this description: ""I’ve taken formal music lessons since I was 5. I’m a musician. My best friend is in a band with me. I wish I could spend more time at home. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
568,EXT,6,18,"For the following task, respond in a way that matches this description: ""I grew up in Kentucky. I’m a veteran. My favorite book is ender’s game. I have a garden. I like to read. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
569,EXT,6,19,"For the following task, respond in a way that matches this description: ""I am a vegan. I love country music. I love the beach. I like to read. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
570,EXT,6,20,"For the following task, respond in a way that matches this description: ""I’ve depression and anxiety so I don’t really go out a lot. I work at home, editing. I have a cat. I hope to move out soon. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
571,EXT,6,21,"For the following task, respond in a way that matches this description: ""My favorite food is mushroom ravioli. I ve never met my father. My mother works at a bank. I work in an animal shelter. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
572,EXT,6,22,"For the following task, respond in a way that matches this description: ""I love kids and dogs. I like to go shopping with my daughters. I like to cook. I love to chat with my friends. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
573,EXT,6,23,"For the following task, respond in a way that matches this description: ""I swim often. I run track. I wear glasses all day. I take medication. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
574,EXT,6,24,"For the following task, respond in a way that matches this description: ""I like to go on long hikes. I like to play volleyball. I like to come up with new hairstyles. I like to do my nails. I'm a bit friendly, a bit extroverted, a bit talkative, a bit bold, a bit assertive, a bit active, a bit energetic, a bit adventurous and daring, and a bit cheerful."" Generate a list of 20 different Facebook status updates as this person. Each update must be verbose and reflect the person’s character and description. The updates should cover, but should not be limited to, the following topics: work, family, friends, free time, romantic life, TV / music / media consumption, and communication with others."
